File A,File B,n,Similarity
Middlebury45.txt,Georgetown15.txt,5,6.33272e+12
Bucknell39.txt,Bowdoin47.txt,5,4.03679e+12
Columbia2.txt,Howard90.txt,5,4.43164e+14
Columbia2.txt,Brandeis99.txt,5,1.14599e+16
Baylor93.txt,Stanford3.txt,5,1.53161e+13
USFCA72.txt,Brandeis99.txt,5,4.55646e+13
MIT8.txt,Brown11.txt,5,9.02507e+12
Baylor93.txt,Trinity100.txt,5,9.3719e+12
Columbia2.txt,Pepperdine86.txt,5,2.03089e+14
MIT8.txt,Williams40.txt,5,7.84542e+12
Maine59.txt,Duke14.txt,5,7.0251e+12
Vanderbilt48.txt,MIT8.txt,5,1.41302e+13
Bingham82.txt,Trinity100.txt,5,4.62376e+12
Maine59.txt,BC17.txt,5,9.10449e+12
Princeton12.txt,Williams40.txt,5,5.50747e+12
Colgate88.txt,Wesleyan43.txt,5,3.9572e+12
Wake73.txt,Syracuse56.txt,5,7.62981e+12
Vanderbilt48.txt,Santa74.txt,5,1.77809e+13
Cal65.txt,NotreDame57.txt,5,8.14097e+12
Vanderbilt48.txt,Vassar85.txt,5,7.33252e+12
Pepperdine86.txt,Pepperdine86.txt,5,6.05982e+12
Colgate88.txt,Stanford3.txt,5,6.01805e+12
Princeton12.txt,Rochester38.txt,5,6.0855e+12
UChicago30.txt,UChicago30.txt,5,9.76567e+12
Wake73.txt,NotreDame57.txt,5,6.11024e+12
Cal65.txt,Syracuse56.txt,5,1.01457e+13
Princeton12.txt,Northwestern25.txt,5,1.23627e+13
Cal65.txt,Tulane29.txt,5,7.98068e+12
Princeton12.txt,Dartmouth6.txt,5,7.61552e+12
Princeton12.txt,Bingham82.txt,5,5.97443e+12
Wake73.txt,Stanford3.txt,5,6.81279e+12
UChicago30.txt,USFCA72.txt,5,9.03145e+12
Wake73.txt,Wellesley22.txt,5,5.49952e+12
Vanderbilt48.txt,Bowdoin47.txt,5,7.824e+12
Cal65.txt,Emory27.txt,5,6.67986e+12
Colgate88.txt,Baylor93.txt,5,1.00177e+13
Colgate88.txt,Rice31.txt,5,4.44107e+12
Vanderbilt48.txt,Wellesley22.txt,5,1.06461e+13
Wake73.txt,Trinity100.txt,5,4.36848e+12
Bingham82.txt,Georgetown15.txt,5,6.81733e+12
Princeton12.txt,Amherst41.txt,5,5.61845e+12
Maine59.txt,Georgetown15.txt,5,8.07802e+12
Maine59.txt,Amherst41.txt,5,5.96778e+12
Vanderbilt48.txt,USFCA72.txt,5,1.05955e+13
MIT8.txt,Amherst41.txt,5,7.94665e+12
MIT8.txt,Auburn71.txt,5,3.16381e+13
Columbia2.txt,Duke14.txt,5,2.14584e+14
Baylor93.txt,Georgetown15.txt,5,2.33607e+13
Baylor93.txt,Baylor93.txt,5,8.51072e+13
Columbia2.txt,BC17.txt,5,8.03895e+14
USFCA72.txt,Emory27.txt,5,6.59398e+12
Columbia2.txt,Oklahoma97.txt,5,3.5904e+15
Middlebury45.txt,BC17.txt,5,7.08893e+12
Oklahoma97.txt,Oberlin44.txt,5,2.02226e+13
Bucknell39.txt,Vassar85.txt,5,4.03162e+12
Bucknell39.txt,Santa74.txt,5,5.49313e+12
MIT8.txt,Trinity100.txt,5,7.21019e+12
Middlebury45.txt,Lehigh96.txt,5,5.45433e+12
Oklahoma97.txt,Mississippi66.txt,5,2.70575e+13
Oklahoma97.txt,Georgetown15.txt,5,3.54597e+13
Northwestern25.txt,BC17.txt,5,3.06107e+13
Mich67.txt,Baylor93.txt,5,1.98766e+13
Mich67.txt,Georgetown15.txt,5,1.06767e+13
Northwestern25.txt,Bowdoin47.txt,5,1.09144e+13
Howard90.txt,Oberlin44.txt,5,7.18278e+12
Dartmouth6.txt,GWU54.txt,5,1.53082e+13
Northwestern25.txt,Rochester38.txt,5,1.13077e+13
Tufts18.txt,Brandeis99.txt,5,4.95128e+13
Dartmouth6.txt,Mich67.txt,5,1.03622e+13
Dartmouth6.txt,Maine59.txt,5,8.10008e+12
Tufts18.txt,JohnsHopkins55.txt,5,8.5513e+12
Northwestern25.txt,Northwestern25.txt,5,6.94017e+13
GWU54.txt,Hamilton46.txt,5,1.12223e+13
Wesleyan43.txt,Santa74.txt,5,5.87337e+12
GWU54.txt,Auburn71.txt,5,1.49958e+14
Rice31.txt,BC17.txt,5,7.54283e+12
Middlebury45.txt,Cal65.txt,5,6.2884e+12
American75.txt,Stanford3.txt,5,8.81797e+12
Oberlin44.txt,Hamilton46.txt,5,5.35323e+12
Middlebury45.txt,Rochester38.txt,5,5.08506e+12
GWU54.txt,Santa74.txt,5,2.85809e+13
Rice31.txt,Lehigh96.txt,5,5.802e+12
Middlebury45.txt,Middlebury45.txt,5,4.62316e+12
WashU32.txt,Mich67.txt,5,9.43062e+12
UCSC68.txt,Mich67.txt,5,8.71928e+12
UC64.txt,Rice31.txt,5,8.87647e+12
UC64.txt,Colgate88.txt,5,7.56645e+12
UCSC68.txt,Stanford3.txt,5,7.77703e+12
WashU32.txt,Maine59.txt,5,7.13355e+12
UC64.txt,Brandeis99.txt,5,8.10734e+13
WashU32.txt,Smith60.txt,5,5.53757e+12
UCSC68.txt,BC17.txt,5,8.35524e+12
UC64.txt,Oklahoma97.txt,5,3.66453e+13
UC64.txt,Pepperdine86.txt,5,9.59917e+12
UCSC68.txt,Duke14.txt,5,6.44761e+12
WashU32.txt,Duke14.txt,5,6.72318e+12
GWU54.txt,USFCA72.txt,5,1.4865e+13
Wesleyan43.txt,NotreDame57.txt,5,5.66582e+12
GWU54.txt,UCSC68.txt,5,1.22017e+13
Wesleyan43.txt,UCSC68.txt,5,5.11509e+12
Middlebury45.txt,Yale4.txt,5,5.53625e+12
American75.txt,Lehigh96.txt,5,7.42696e+12
American75.txt,BC17.txt,5,9.79392e+12
Middlebury45.txt,Oklahoma97.txt,5,1.55488e+13
GWU54.txt,NotreDame57.txt,5,2.22882e+13
Rice31.txt,Stanford3.txt,5,7.10259e+12
Dartmouth6.txt,Brown11.txt,5,7.32183e+12
Vermont70.txt,JohnsHopkins55.txt,5,8.23396e+12
Vassar85.txt,Vassar85.txt,5,4.4264e+12
Dartmouth6.txt,Smith60.txt,5,6.35449e+12
Dartmouth6.txt,Duke14.txt,5,7.63077e+12
Tufts18.txt,Baylor93.txt,5,1.55853e+13
Northwestern25.txt,Carnegie49.txt,5,1.76714e+13
Oklahoma97.txt,Brandeis99.txt,5,6.1618e+14
Howard90.txt,Brown11.txt,5,7.2038e+12
Northwestern25.txt,Mich67.txt,5,1.91393e+13
Mich67.txt,JohnsHopkins55.txt,5,1.079e+13
Mich67.txt,UPenn7.txt,5,9.13793e+12
Northwestern25.txt,Tulane29.txt,5,1.30463e+13
Oklahoma97.txt,JohnsHopkins55.txt,5,2.78827e+13
Columbia2.txt,Rice31.txt,5,1.77402e+14
William77.txt,Vermont70.txt,5,7.1166e+12
MIT8.txt,Lehigh96.txt,5,9.62394e+12
Bucknell39.txt,Syracuse56.txt,5,6.57666e+12
Bucknell39.txt,NotreDame57.txt,5,5.2964e+12
Oklahoma97.txt,Brown11.txt,5,2.13787e+13
Middlebury45.txt,Stanford3.txt,5,6.67372e+12
MIT8.txt,NotreDame57.txt,5,1.05484e+13
USFCA72.txt,Trinity100.txt,5,5.73059e+12
Columbia2.txt,Stanford3.txt,5,2.49463e+14
Bowdoin47.txt,JohnsHopkins55.txt,5,6.48288e+12
Baylor93.txt,JohnsHopkins55.txt,5,1.835e+13
Columbia2.txt,Mich67.txt,5,3.63033e+14
USFCA72.txt,Wellesley22.txt,5,7.30673e+12
Vanderbilt48.txt,Carnegie49.txt,5,1.25113e+13
Maine59.txt,UPenn7.txt,5,7.1683e+12
Princeton12.txt,American75.txt,5,7.29114e+12
Maine59.txt,NotreDame57.txt,5,7.62163e+12
Bingham82.txt,JohnsHopkins55.txt,5,7.07166e+12
UChicago30.txt,Auburn71.txt,5,2.62987e+13
Princeton12.txt,Villanova62.txt,5,7.31045e+12
Princeton12.txt,Middlebury45.txt,5,5.53314e+12
Wake73.txt,Duke14.txt,5,5.64994e+12
Cal65.txt,BC17.txt,5,9.68e+12
Wake73.txt,Emory27.txt,5,5.02041e+12
Cal65.txt,Williams40.txt,5,6.26427e+12
Vanderbilt48.txt,Tulane29.txt,5,9.51229e+12
Colgate88.txt,Pepperdine86.txt,5,4.77209e+12
Colgate88.txt,UPenn7.txt,5,5.09114e+12
Vanderbilt48.txt,Emory27.txt,5,7.81966e+12
Pepperdine86.txt,Williams40.txt,5,5.27815e+12
Colgate88.txt,Tufts18.txt,5,5.37711e+12
Pepperdine86.txt,Mississippi66.txt,5,7.79198e+12
Vanderbilt48.txt,NotreDame57.txt,5,1.43558e+13
Vanderbilt48.txt,Syracuse56.txt,5,2.44136e+13
Cal65.txt,Amherst41.txt,5,6.38937e+12
Wake73.txt,Brandeis99.txt,5,3.05081e+13
Colgate88.txt,Duke14.txt,5,4.99241e+12
Princeton12.txt,UC64.txt,5,9.99386e+12
Cal65.txt,Brandeis99.txt,5,4.05206e+13
Wake73.txt,Amherst41.txt,5,4.79647e+12
UChicago30.txt,Howard90.txt,5,9.00532e+12
Princeton12.txt,Carnegie49.txt,5,7.86452e+12
Maine59.txt,Stanford3.txt,5,8.46622e+12
Bingham82.txt,Lehigh96.txt,5,5.87664e+12
Vanderbilt48.txt,Villanova62.txt,5,1.67429e+13
Princeton12.txt,Oberlin44.txt,5,6.42991e+12
Maine59.txt,Mich67.txt,5,9.5081e+12
Columbia2.txt,Mississippi66.txt,5,3.28269e+14
Baylor93.txt,Lehigh96.txt,5,2.0468e+13
MIT8.txt,MIT8.txt,5,1.3349e+13
USFCA72.txt,Syracuse56.txt,5,1.04164e+13
Bowdoin47.txt,Lehigh96.txt,5,5.4748e+12
Columbia2.txt,Baylor93.txt,5,2.32689e+15
MIT8.txt,Emory27.txt,5,8.29108e+12
Bucknell39.txt,Emory27.txt,5,4.3806e+12
Middlebury45.txt,NotreDame57.txt,5,5.96323e+12
Oklahoma97.txt,Auburn71.txt,5,2.40488e+14
MIT8.txt,JohnsHopkins55.txt,5,1.12552e+13
William77.txt,Northwestern25.txt,5,1.89978e+13
Bucknell39.txt,Tulane29.txt,5,5.22164e+12
Columbia2.txt,Wesleyan43.txt,5,1.59633e+14
Mich67.txt,Tufts18.txt,5,9.7176e+12
Oklahoma97.txt,Lehigh96.txt,5,3.10174e+13
Northwestern25.txt,Syracuse56.txt,5,3.7392e+13
Northwestern25.txt,Mississippi66.txt,5,1.73148e+13
Howard90.txt,Colgate88.txt,5,5.51389e+12
Mich67.txt,Lehigh96.txt,5,9.2221e+12
Oklahoma97.txt,BC17.txt,5,5.11015e+13
Tufts18.txt,Bowdoin47.txt,5,5.86307e+12
Dartmouth6.txt,Amherst41.txt,5,6.46867e+12
Northwestern25.txt,Villanova62.txt,5,2.51823e+13
Vermont70.txt,Lehigh96.txt,5,6.85959e+12
Dartmouth6.txt,Rice31.txt,5,6.77592e+12
Tufts18.txt,Wellesley22.txt,5,7.04839e+12
Dartmouth6.txt,Colgate88.txt,5,5.74744e+12
Middlebury45.txt,MIT8.txt,5,7.80722e+12
American75.txt,Georgetown15.txt,5,8.58041e+12
Rice31.txt,NotreDame57.txt,5,6.34122e+12
GWU54.txt,Stanford3.txt,5,1.50467e+13
Wesleyan43.txt,Wake73.txt,5,4.48604e+12
American75.txt,Santa74.txt,5,8.56111e+12
Middlebury45.txt,Dartmouth6.txt,5,6.36522e+12
GWU54.txt,Wesleyan43.txt,5,9.69149e+12
Wesleyan43.txt,Emory27.txt,5,4.67061e+12
GWU54.txt,UChicago30.txt,5,1.6799e+13
UC64.txt,Duke14.txt,5,1.00356e+13
WashU32.txt,Amherst41.txt,5,5.6846e+12
UCSC68.txt,Pepperdine86.txt,5,6.17037e+12
UCSC68.txt,Brandeis99.txt,5,3.5888e+13
WashU32.txt,Rice31.txt,5,5.91759e+12
UC64.txt,Howard90.txt,5,1.15842e+13
UC64.txt,BC17.txt,5,1.43624e+13
WashU32.txt,Auburn71.txt,5,3.49802e+13
UCSC68.txt,UCSC68.txt,5,6.27986e+12
WashU32.txt,Pepperdine86.txt,5,6.423e+12
UC64.txt,Williams40.txt,5,8.44517e+12
UC64.txt,Brown11.txt,5,9.73597e+12
WashU32.txt,Hamilton46.txt,5,5.67195e+12
UCSC68.txt,NotreDame57.txt,5,6.98854e+12
GWU54.txt,Wake73.txt,5,1.05402e+13
American75.txt,Vassar85.txt,5,5.96813e+12
GWU54.txt,MIT8.txt,5,2.01294e+13
Rice31.txt,Brandeis99.txt,5,3.09955e+13
American75.txt,Brandeis99.txt,5,4.75111e+13
Middlebury45.txt,UChicago30.txt,5,6.69608e+12
Middlebury45.txt,Vermont70.txt,5,5.80583e+12
American75.txt,JohnsHopkins55.txt,5,8.7419e+12
Wesleyan43.txt,Duke14.txt,5,5.25543e+12
Northwestern25.txt,Oberlin44.txt,5,1.30768e+13
Northwestern25.txt,GWU54.txt,5,7.43617e+13
Dartmouth6.txt,Mississippi66.txt,5,9.41557e+12
Tufts18.txt,Stanford3.txt,5,8.59e+12
Vassar85.txt,Bowdoin47.txt,5,4.43459e+12
Dartmouth6.txt,UCSC68.txt,5,7.42781e+12
Vermont70.txt,Tulane29.txt,5,7.36433e+12
UPenn7.txt,BC17.txt,5,8.72789e+12
Northwestern25.txt,JohnsHopkins55.txt,5,1.77293e+13
Oklahoma97.txt,Wellesley22.txt,5,2.44616e+13
Mich67.txt,Mich67.txt,5,1.22551e+13
Mich67.txt,Tulane29.txt,5,9.49771e+12
Howard90.txt,American75.txt,5,8.17154e+12
Northwestern25.txt,UPenn7.txt,5,1.27022e+13
Middlebury45.txt,UCSC68.txt,5,5.38218e+12
Oklahoma97.txt,Oklahoma97.txt,5,2.03228e+14
Middlebury45.txt,Baylor93.txt,5,1.04229e+13
Bucknell39.txt,BC17.txt,5,6.3009e+12
Bucknell39.txt,Lehigh96.txt,5,4.84253e+12
William77.txt,William77.txt,5,7.8696e+12
MIT8.txt,Syracuse56.txt,5,1.37178e+13
Vassar85.txt,Santa74.txt,5,6.07739e+12
MIT8.txt,Howard90.txt,5,1.05842e+13
Baylor93.txt,Tulane29.txt,5,1.33227e+13
Columbia2.txt,Amherst41.txt,5,1.76714e+14
Columbia2.txt,Vassar85.txt,5,1.65388e+14
Bowdoin47.txt,Tulane29.txt,5,5.73875e+12
USFCA72.txt,JohnsHopkins55.txt,5,8.86e+12
Vanderbilt48.txt,Tufts18.txt,5,1.06997e+13
Bingham82.txt,Tulane29.txt,5,6.33592e+12
Maine59.txt,Emory27.txt,5,6.23392e+12
Maine59.txt,Tufts18.txt,5,7.55142e+12
Vanderbilt48.txt,GWU54.txt,5,4.73913e+13
UChicago30.txt,Amherst41.txt,5,6.81138e+12
Cal65.txt,Georgetown15.txt,5,8.63063e+12
Harvard1.txt,Wellesley22.txt,5,8.74748e+12
Maine59.txt,Pepperdine86.txt,5,6.72261e+12
Princeton12.txt,Vanderbilt48.txt,5,8.9615e+12
UChicago30.txt,Brown11.txt,5,7.73116e+12
Vanderbilt48.txt,Brandeis99.txt,5,2.17444e+14
Pepperdine86.txt,UPenn7.txt,5,6.45851e+12
Colgate88.txt,Mich67.txt,5,6.75868e+12
Harvard1.txt,Stanford3.txt,5,1.07273e+13
Colgate88.txt,Wake73.txt,5,4.25642e+12
Wake73.txt,Georgetown15.txt,5,6.48827e+12
Vanderbilt48.txt,JohnsHopkins55.txt,5,1.24823e+13
Colgate88.txt,UCSC68.txt,5,4.86119e+12
Harvard1.txt,NotreDame57.txt,5,9.84618e+12
Vanderbilt48.txt,Lehigh96.txt,5,1.287e+13
Wake73.txt,BC17.txt,5,7.28506e+12
Pepperdine86.txt,Mich67.txt,5,8.57928e+12
Vanderbilt48.txt,BC17.txt,5,2.02603e+13
Colgate88.txt,Mississippi66.txt,5,6.15479e+12
Princeton12.txt,GWU54.txt,5,1.22687e+13
Maine59.txt,Wake73.txt,5,5.99489e+12
UChicago30.txt,Colgate88.txt,5,6.05948e+12
Cal65.txt,Trinity100.txt,5,5.81243e+12
Princeton12.txt,Princeton12.txt,5,6.61142e+12
Maine59.txt,Vassar85.txt,5,5.74305e+12
UChicago30.txt,Duke14.txt,5,8.03812e+12
Vanderbilt48.txt,Vanderbilt48.txt,5,2.83055e+13
Bingham82.txt,Syracuse56.txt,5,7.95607e+12
Maine59.txt,Brandeis99.txt,5,3.88222e+13
Vanderbilt48.txt,UPenn7.txt,5,9.18681e+12
Bowdoin47.txt,Syracuse56.txt,5,7.67724e+12
Columbia2.txt,Bowdoin47.txt,5,1.96498e+14
USFCA72.txt,Tulane29.txt,5,7.86571e+12
MIT8.txt,Oklahoma97.txt,5,3.11528e+13
Columbia2.txt,Williams40.txt,5,2.10319e+14
Baylor93.txt,Syracuse56.txt,5,4.06836e+13
Vassar85.txt,Lehigh96.txt,5,5.3512e+12
Bucknell39.txt,JohnsHopkins55.txt,5,5.82987e+12
MIT8.txt,Tulane29.txt,5,9.91977e+12
Middlebury45.txt,Wellesley22.txt,5,5.3716e+12
Middlebury45.txt,Bowdoin47.txt,5,4.52713e+12
Oklahoma97.txt,Howard90.txt,5,3.1521e+13
Bucknell39.txt,Brandeis99.txt,5,2.56356e+13
Middlebury45.txt,Wesleyan43.txt,5,4.39157e+12
Mich67.txt,Syracuse56.txt,5,1.31407e+13
Northwestern25.txt,Tufts18.txt,5,1.50269e+13
Howard90.txt,Maine59.txt,5,7.734e+12
Oklahoma97.txt,Santa74.txt,5,4.49569e+13
Northwestern25.txt,Lehigh96.txt,5,1.90114e+13
Mississippi66.txt,Wellesley22.txt,5,8.07121e+12
UPenn7.txt,Brandeis99.txt,5,3.6638e+13
Dartmouth6.txt,Wesleyan43.txt,5,6.04398e+12
Vassar85.txt,Baylor93.txt,5,1.03658e+13
Vermont70.txt,Syracuse56.txt,5,9.32517e+12
Northwestern25.txt,Vanderbilt48.txt,5,4.41182e+13
Tufts18.txt,NotreDame57.txt,5,7.99567e+12
Dartmouth6.txt,Williams40.txt,5,6.37093e+12
Northwestern25.txt,American75.txt,5,1.49582e+13
American75.txt,Tulane29.txt,5,7.73271e+12
Middlebury45.txt,Northwestern25.txt,5,1.02019e+13
Wesleyan43.txt,Pepperdine86.txt,5,5.03116e+12
Rice31.txt,Emory27.txt,5,5.23358e+12
Middlebury45.txt,USFCA72.txt,5,6.20174e+12
American75.txt,Emory27.txt,5,6.4747e+12
GWU54.txt,Oklahoma97.txt,5,1.27642e+14
GWU54.txt,Pepperdine86.txt,5,1.2013e+13
American75.txt,Tufts18.txt,5,7.89594e+12
UC64.txt,Auburn71.txt,5,3.80351e+13
UCSC68.txt,Emory27.txt,5,5.71948e+12
WashU32.txt,Oberlin44.txt,5,6.65727e+12
WashU32.txt,Wake73.txt,5,5.70649e+12
UCSC68.txt,Wake73.txt,5,5.50078e+12
UC64.txt,Amherst41.txt,5,8.50576e+12
WashU32.txt,Howard90.txt,5,8.2768e+12
